station,city,timezone,local_date,prediction_date,prediction_snapshot_time_local,prediction_hour_local,prediction_day_of_year,target_day_of_year,current_temp,today_high_so_far,threshold,threshold_minus_current_temp,threshold_minus_today_high_so_far,temp_change_1h,temp_change_3h,dewpoint,wind_speed,wind_dir_sin,wind_dir_cos,cloud_cover_code,prior_day_high,prior_3day_high_mean,prior_7day_high_mean,prior_day_high_minus_threshold,prior_7day_high_mean_minus_threshold,target_final_high_tmpf,target
KDCA,Washington DC,America/New_York,2022-09-27,2022-09-26,2022-09-26 18:52:00+00:00,14,269,270,79.0,79.0,77.0,-2.0,-2.0,,,47.0,10.0,-0.3420201433256686,-0.9396926207859084,1,80.0,73.0,79.71428571428571,3.0,2.714285714285708,74.0,0
KDCA,Washington DC,America/New_York,2022-09-27,2022-09-26,2022-09-26 18:52:00+00:00,14,269,270,79.0,79.0,78.0,-1.0,-1.0,,,47.0,10.0,-0.3420201433256686,-0.9396926207859084,1,80.0,73.0,79.71428571428571,2.0,1.7142857142857082,74.0,0
KDCA,Washington DC,America/New_York,2022-09-28,2022-09-27,2022-09-27 18:52:00+00:00,14,270,271,74.0,74.0,67.0,-7.0,-7.0,,,41.0,9.0,-0.984807753012208,0.1736481776669299,2,79.0,76.0,78.42857142857143,12.0,11.42857142857143,71.0,1
KDCA,Washington DC,America/New_York,2022-09-28,2022-09-27,2022-09-27 18:52:00+00:00,14,270,271,74.0,74.0,68.0,-6.0,-6.0,,,41.0,9.0,-0.984807753012208,0.1736481776669299,2,79.0,76.0,78.42857142857143,11.0,10.42857142857143,71.0,1
KDCA,Washington DC,America/New_York,2022-09-28,2022-09-27,2022-09-27 18:52:00+00:00,14,270,271,74.0,74.0,69.0,-5.0,-5.0,,,41.0,9.0,-0.984807753012208,0.1736481776669299,2,79.0,76.0,78.42857142857143,10.0,9.42857142857143,71.0,1
KDCA,Washington DC,America/New_York,2022-09-28,2022-09-27,2022-09-27 18:52:00+00:00,14,270,271,74.0,74.0,70.0,-4.0,-4.0,,,41.0,9.0,-0.984807753012208,0.1736481776669299,2,79.0,76.0,78.42857142857143,9.0,8.42857142857143,71.0,1
KDCA,Washington DC,America/New_York,2022-09-28,2022-09-27,2022-09-27 18:52:00+00:00,14,270,271,74.0,74.0,71.0,-3.0,-3.0,,,41.0,9.0,-0.984807753012208,0.1736481776669299,2,79.0,76.0,78.42857142857143,8.0,7.428571428571431,71.0,1
KDCA,Washington DC,America/New_York,2022-09-28,2022-09-27,2022-09-27 18:52:00+00:00,14,270,271,74.0,74.0,72.0,-2.0,-2.0,,,41.0,9.0,-0.984807753012208,0.1736481776669299,2,79.0,76.0,78.42857142857143,7.0,6.428571428571431,71.0,0
KDCA,Washington DC,America/New_York,2022-09-28,2022-09-27,2022-09-27 18:52:00+00:00,14,270,271,74.0,74.0,73.0,-1.0,-1.0,,,41.0,9.0,-0.984807753012208,0.1736481776669299,2,79.0,76.0,78.42857142857143,6.0,5.428571428571431,71.0,0
KDCA,Washington DC,America/New_York,2022-09-28,2022-09-27,2022-09-27 18:52:00+00:00,14,270,271,74.0,74.0,74.0,0.0,0.0,,,41.0,9.0,-0.984807753012208,0.1736481776669299,2,79.0,76.0,78.42857142857143,5.0,4.428571428571431,71.0,0
KDCA,Washington DC,America/New_York,2022-09-28,2022-09-27,2022-09-27 18:52:00+00:00,14,270,271,74.0,74.0,75.0,1.0,1.0,,,41.0,9.0,-0.984807753012208,0.1736481776669299,2,79.0,76.0,78.42857142857143,4.0,3.4285714285714306,71.0,0
KDCA,Washington DC,America/New_York,2022-09-29,2022-09-28,2022-09-28 18:52:00+00:00,14,271,272,71.0,71.0,67.0,-4.0,-4.0,,,48.0,8.0,-0.7660444431189781,0.6427876096865393,1,74.0,77.66666666666667,76.85714285714286,7.0,9.857142857142861,71.0,1
KDCA,Washington DC,America/New_York,2022-09-29,2022-09-28,2022-09-28 18:52:00+00:00,14,271,272,71.0,71.0,68.0,-3.0,-3.0,,,48.0,8.0,-0.7660444431189781,0.6427876096865393,1,74.0,77.66666666666667,76.85714285714286,6.0,8.857142857142861,71.0,1
KDCA,Washington DC,America/New_York,2022-09-29,2022-09-28,2022-09-28 18:52:00+00:00,14,271,272,71.0,71.0,69.0,-2.0,-2.0,,,48.0,8.0,-0.7660444431189781,0.6427876096865393,1,74.0,77.66666666666667,76.85714285714286,5.0,7.857142857142861,71.0,1
KDCA,Washington DC,America/New_York,2022-09-29,2022-09-28,2022-09-28 18:52:00+00:00,14,271,272,71.0,71.0,70.0,-1.0,-1.0,,,48.0,8.0,-0.7660444431189781,0.6427876096865393,1,74.0,77.66666666666667,76.85714285714286,4.0,6.857142857142861,71.0,1
KDCA,Washington DC,America/New_York,2022-09-29,2022-09-28,2022-09-28 18:52:00+00:00,14,271,272,71.0,71.0,71.0,0.0,0.0,,,48.0,8.0,-0.7660444431189781,0.6427876096865393,1,74.0,77.66666666666667,76.85714285714286,3.0,5.857142857142861,71.0,1
KDCA,Washington DC,America/New_York,2022-09-29,2022-09-28,2022-09-28 18:52:00+00:00,14,271,272,71.0,71.0,72.0,1.0,1.0,,,48.0,8.0,-0.7660444431189781,0.6427876096865393,1,74.0,77.66666666666667,76.85714285714286,2.0,4.857142857142861,71.0,0
KDCA,Washington DC,America/New_York,2022-09-29,2022-09-28,2022-09-28 18:52:00+00:00,14,271,272,71.0,71.0,73.0,2.0,2.0,,,48.0,8.0,-0.7660444431189781,0.6427876096865393,1,74.0,77.66666666666667,76.85714285714286,1.0,3.857142857142861,71.0,0
KDCA,Washington DC,America/New_York,2022-09-29,2022-09-28,2022-09-28 18:52:00+00:00,14,271,272,71.0,71.0,74.0,3.0,3.0,,,48.0,8.0,-0.7660444431189781,0.6427876096865393,1,74.0,77.66666666666667,76.85714285714286,0.0,2.857142857142861,71.0,0
KDCA,Washington DC,America/New_York,2022-09-29,2022-09-28,2022-09-28 18:52:00+00:00,14,271,272,71.0,71.0,75.0,4.0,4.0,,,48.0,8.0,-0.7660444431189781,0.6427876096865393,1,74.0,77.66666666666667,76.85714285714286,-1.0,1.8571428571428612,71.0,0
KDCA,Washington DC,America/New_York,2022-09-30,2022-09-29,2022-09-29 18:52:00+00:00,14,272,273,70.0,70.0,58.0,-12.0,-12.0,,,47.0,12.0,0.6427876096865393,0.766044443118978,2,71.0,74.66666666666667,74.71428571428571,13.0,16.714285714285708,62.0,1
KDCA,Washington DC,America/New_York,2022-09-30,2022-09-29,2022-09-29 18:52:00+00:00,14,272,273,70.0,70.0,59.0,-11.0,-11.0,,,47.0,12.0,0.6427876096865393,0.766044443118978,2,71.0,74.66666666666667,74.71428571428571,12.0,15.714285714285708,62.0,1
KDCA,Washington DC,America/New_York,2022-09-30,2022-09-29,2022-09-29 18:52:00+00:00,14,272,273,70.0,70.0,60.0,-10.0,-10.0,,,47.0,12.0,0.6427876096865393,0.766044443118978,2,71.0,74.66666666666667,74.71428571428571,11.0,14.714285714285708,62.0,1
KDCA,Washington DC,America/New_York,2022-09-30,2022-09-29,2022-09-29 18:52:00+00:00,14,272,273,70.0,70.0,61.0,-9.0,-9.0,,,47.0,12.0,0.6427876096865393,0.766044443118978,2,71.0,74.66666666666667,74.71428571428571,10.0,13.714285714285708,62.0,1
KDCA,Washington DC,America/New_York,2022-09-30,2022-09-29,2022-09-29 18:52:00+00:00,14,272,273,70.0,70.0,62.0,-8.0,-8.0,,,47.0,12.0,0.6427876096865393,0.766044443118978,2,71.0,74.66666666666667,74.71428571428571,9.0,12.714285714285708,62.0,1
KDCA,Washington DC,America/New_York,2022-09-30,2022-09-29,2022-09-29 18:52:00+00:00,14,272,273,70.0,70.0,63.0,-7.0,-7.0,,,47.0,12.0,0.6427876096865393,0.766044443118978,2,71.0,74.66666666666667,74.71428571428571,8.0,11.714285714285708,62.0,0
KDCA,Washington DC,America/New_York,2022-09-30,2022-09-29,2022-09-29 18:52:00+00:00,14,272,273,70.0,70.0,64.0,-6.0,-6.0,,,47.0,12.0,0.6427876096865393,0.766044443118978,2,71.0,74.66666666666667,74.71428571428571,7.0,10.714285714285708,62.0,0
KDCA,Washington DC,America/New_York,2022-09-30,2022-09-29,2022-09-29 18:52:00+00:00,14,272,273,70.0,70.0,65.0,-5.0,-5.0,,,47.0,12.0,0.6427876096865393,0.766044443118978,2,71.0,74.66666666666667,74.71428571428571,6.0,9.714285714285708,62.0,0
KDCA,Washington DC,America/New_York,2022-09-30,2022-09-29,2022-09-29 18:52:00+00:00,14,272,273,70.0,70.0,66.0,-4.0,-4.0,,,47.0,12.0,0.6427876096865393,0.766044443118978,2,71.0,74.66666666666667,74.71428571428571,5.0,8.714285714285708,62.0,0
KDCA,Washington DC,America/New_York,2022-10-01,2022-09-30,2022-09-30 18:59:00+00:00,14,273,274,62.0,62.0,60.0,-2.0,-2.0,,,52.0,14.0,0.766044443118978,0.6427876096865394,3,71.0,72.0,73.42857142857143,11.0,13.42857142857143,64.0,1
KDCA,Washington DC,America/New_York,2022-10-01,2022-09-30,2022-09-30 18:59:00+00:00,14,273,274,62.0,62.0,61.0,-1.0,-1.0,,,52.0,14.0,0.766044443118978,0.6427876096865394,3,71.0,72.0,73.42857142857143,10.0,12.42857142857143,64.0,1
KDCA,Washington DC,America/New_York,2022-10-01,2022-09-30,2022-09-30 18:59:00+00:00,14,273,274,62.0,62.0,62.0,0.0,0.0,,,52.0,14.0,0.766044443118978,0.6427876096865394,3,71.0,72.0,73.42857142857143,9.0,11.42857142857143,64.0,1
KDCA,Washington DC,America/New_York,2022-10-01,2022-09-30,2022-09-30 18:59:00+00:00,14,273,274,62.0,62.0,63.0,1.0,1.0,,,52.0,14.0,0.766044443118978,0.6427876096865394,3,71.0,72.0,73.42857142857143,8.0,10.42857142857143,64.0,1
KDCA,Washington DC,America/New_York,2022-10-01,2022-09-30,2022-09-30 18:59:00+00:00,14,273,274,62.0,62.0,64.0,2.0,2.0,,,52.0,14.0,0.766044443118978,0.6427876096865394,3,71.0,72.0,73.42857142857143,7.0,9.42857142857143,64.0,1
KDCA,Washington DC,America/New_York,2022-10-01,2022-09-30,2022-09-30 18:59:00+00:00,14,273,274,62.0,62.0,65.0,3.0,3.0,,,52.0,14.0,0.766044443118978,0.6427876096865394,3,71.0,72.0,73.42857142857143,6.0,8.42857142857143,64.0,0
KDCA,Washington DC,America/New_York,2022-10-01,2022-09-30,2022-09-30 18:59:00+00:00,14,273,274,62.0,62.0,66.0,4.0,4.0,,,52.0,14.0,0.766044443118978,0.6427876096865394,3,71.0,72.0,73.42857142857143,5.0,7.428571428571431,64.0,0
KDCA,Washington DC,America/New_York,2022-10-01,2022-09-30,2022-09-30 18:59:00+00:00,14,273,274,62.0,62.0,67.0,5.0,5.0,,,52.0,14.0,0.766044443118978,0.6427876096865394,3,71.0,72.0,73.42857142857143,4.0,6.428571428571431,64.0,0
KDCA,Washington DC,America/New_York,2022-10-01,2022-09-30,2022-09-30 18:59:00+00:00,14,273,274,62.0,62.0,68.0,6.0,6.0,,,52.0,14.0,0.766044443118978,0.6427876096865394,3,71.0,72.0,73.42857142857143,3.0,5.428571428571431,64.0,0
KDCA,Washington DC,America/New_York,2022-10-02,2022-10-01,2022-10-01 18:52:00+00:00,14,274,275,62.0,62.0,58.0,-4.0,-4.0,,,59.0,10.0,0.6427876096865393,0.766044443118978,3,62.0,68.0,72.28571428571429,4.0,14.285714285714292,62.0,1
KDCA,Washington DC,America/New_York,2022-10-02,2022-10-01,2022-10-01 18:52:00+00:00,14,274,275,62.0,62.0,59.0,-3.0,-3.0,,,59.0,10.0,0.6427876096865393,0.766044443118978,3,62.0,68.0,72.28571428571429,3.0,13.285714285714292,62.0,1
KDCA,Washington DC,America/New_York,2022-10-02,2022-10-01,2022-10-01 18:52:00+00:00,14,274,275,62.0,62.0,60.0,-2.0,-2.0,,,59.0,10.0,0.6427876096865393,0.766044443118978,3,62.0,68.0,72.28571428571429,2.0,12.285714285714292,62.0,1
KDCA,Washington DC,America/New_York,2022-10-02,2022-10-01,2022-10-01 18:52:00+00:00,14,274,275,62.0,62.0,61.0,-1.0,-1.0,,,59.0,10.0,0.6427876096865393,0.766044443118978,3,62.0,68.0,72.28571428571429,1.0,11.285714285714292,62.0,1
KDCA,Washington DC,America/New_York,2022-10-02,2022-10-01,2022-10-01 18:52:00+00:00,14,274,275,62.0,62.0,62.0,0.0,0.0,,,59.0,10.0,0.6427876096865393,0.766044443118978,3,62.0,68.0,72.28571428571429,0.0,10.285714285714292,62.0,1
KDCA,Washington DC,America/New_York,2022-10-02,2022-10-01,2022-10-01 18:52:00+00:00,14,274,275,62.0,62.0,63.0,1.0,1.0,,,59.0,10.0,0.6427876096865393,0.766044443118978,3,62.0,68.0,72.28571428571429,-1.0,9.285714285714292,62.0,0
KDCA,Washington DC,America/New_York,2022-10-02,2022-10-01,2022-10-01 18:52:00+00:00,14,274,275,62.0,62.0,64.0,2.0,2.0,,,59.0,10.0,0.6427876096865393,0.766044443118978,3,62.0,68.0,72.28571428571429,-2.0,8.285714285714292,62.0,0
KDCA,Washington DC,America/New_York,2022-10-02,2022-10-01,2022-10-01 18:52:00+00:00,14,274,275,62.0,62.0,65.0,3.0,3.0,,,59.0,10.0,0.6427876096865393,0.766044443118978,3,62.0,68.0,72.28571428571429,-3.0,7.285714285714292,62.0,0
KDCA,Washington DC,America/New_York,2022-10-02,2022-10-01,2022-10-01 18:52:00+00:00,14,274,275,62.0,62.0,66.0,4.0,4.0,,,59.0,10.0,0.6427876096865393,0.766044443118978,3,62.0,68.0,72.28571428571429,-4.0,6.285714285714292,62.0,0
KDCA,Washington DC,America/New_York,2022-10-03,2022-10-02,2022-10-02 18:52:00+00:00,14,275,276,58.0,62.0,52.0,-6.0,-10.0,,1.0,55.0,13.0,0.3420201433256687,0.9396926207859084,3,64.0,65.66666666666667,71.57142857142857,12.0,19.57142857142857,56.0,1
KDCA,Washington DC,America/New_York,2022-10-03,2022-10-02,2022-10-02 18:52:00+00:00,14,275,276,58.0,62.0,53.0,-5.0,-9.0,,1.0,55.0,13.0,0.3420201433256687,0.9396926207859084,3,64.0,65.66666666666667,71.57142857142857,11.0,18.57142857142857,56.0,1
KDCA,Washington DC,America/New_York,2022-10-03,2022-10-02,2022-10-02 18:52:00+00:00,14,275,276,58.0,62.0,54.0,-4.0,-8.0,,1.0,55.0,13.0,0.3420201433256687,0.9396926207859084,3,64.0,65.66666666666667,71.57142857142857,10.0,17.57142857142857,56.0,1
KDCA,Washington DC,America/New_York,2022-10-03,2022-10-02,2022-10-02 18:52:00+00:00,14,275,276,58.0,62.0,55.0,-3.0,-7.0,,1.0,55.0,13.0,0.3420201433256687,0.9396926207859084,3,64.0,65.66666666666667,71.57142857142857,9.0,16.57142857142857,56.0,1
KDCA,Washington DC,America/New_York,2022-10-03,2022-10-02,2022-10-02 18:52:00+00:00,14,275,276,58.0,62.0,56.0,-2.0,-6.0,,1.0,55.0,13.0,0.3420201433256687,0.9396926207859084,3,64.0,65.66666666666667,71.57142857142857,8.0,15.57142857142857,56.0,1
KDCA,Washington DC,America/New_York,2022-10-03,2022-10-02,2022-10-02 18:52:00+00:00,14,275,276,58.0,62.0,57.0,-1.0,-5.0,,1.0,55.0,13.0,0.3420201433256687,0.9396926207859084,3,64.0,65.66666666666667,71.57142857142857,7.0,14.57142857142857,56.0,0
KDCA,Washington DC,America/New_York,2022-10-03,2022-10-02,2022-10-02 18:52:00+00:00,14,275,276,58.0,62.0,58.0,0.0,-4.0,,1.0,55.0,13.0,0.3420201433256687,0.9396926207859084,3,64.0,65.66666666666667,71.57142857142857,6.0,13.57142857142857,56.0,0
KDCA,Washington DC,America/New_York,2022-10-03,2022-10-02,2022-10-02 18:52:00+00:00,14,275,276,58.0,62.0,59.0,1.0,-3.0,,1.0,55.0,13.0,0.3420201433256687,0.9396926207859084,3,64.0,65.66666666666667,71.57142857142857,5.0,12.57142857142857,56.0,0
KDCA,Washington DC,America/New_York,2022-10-03,2022-10-02,2022-10-02 18:52:00+00:00,14,275,276,58.0,62.0,60.0,2.0,-2.0,,1.0,55.0,13.0,0.3420201433256687,0.9396926207859084,3,64.0,65.66666666666667,71.57142857142857,4.0,11.57142857142857,56.0,0
KDCA,Washington DC,America/New_York,2022-10-04,2022-10-03,2022-10-03 18:52:00+00:00,14,276,277,53.0,56.0,50.0,-3.0,-6.0,,,44.0,15.0,-0.1736481776669304,0.984807753012208,3,62.0,62.666666666666664,69.0,12.0,19.0,54.0,1
KDCA,Washington DC,America/New_York,2022-10-04,2022-10-03,2022-10-03 18:52:00+00:00,14,276,277,53.0,56.0,51.0,-2.0,-5.0,,,44.0,15.0,-0.1736481776669304,0.984807753012208,3,62.0,62.666666666666664,69.0,11.0,18.0,54.0,1
KDCA,Washington DC,America/New_York,2022-10-04,2022-10-03,2022-10-03 18:52:00+00:00,14,276,277,53.0,56.0,52.0,-1.0,-4.0,,,44.0,15.0,-0.1736481776669304,0.984807753012208,3,62.0,62.666666666666664,69.0,10.0,17.0,54.0,1
KDCA,Washington DC,America/New_York,2022-10-04,2022-10-03,2022-10-03 18:52:00+00:00,14,276,277,53.0,56.0,53.0,0.0,-3.0,,,44.0,15.0,-0.1736481776669304,0.984807753012208,3,62.0,62.666666666666664,69.0,9.0,16.0,54.0,1
KDCA,Washington DC,America/New_York,2022-10-04,2022-10-03,2022-10-03 18:52:00+00:00,14,276,277,53.0,56.0,54.0,1.0,-2.0,,,44.0,15.0,-0.1736481776669304,0.984807753012208,3,62.0,62.666666666666664,69.0,8.0,15.0,54.0,1
KDCA,Washington DC,America/New_York,2022-10-04,2022-10-03,2022-10-03 18:52:00+00:00,14,276,277,53.0,56.0,55.0,2.0,-1.0,,,44.0,15.0,-0.1736481776669304,0.984807753012208,3,62.0,62.666666666666664,69.0,7.0,14.0,54.0,0
KDCA,Washington DC,America/New_York,2022-10-04,2022-10-03,2022-10-03 18:52:00+00:00,14,276,277,53.0,56.0,56.0,3.0,0.0,,,44.0,15.0,-0.1736481776669304,0.984807753012208,3,62.0,62.666666666666664,69.0,6.0,13.0,54.0,0
KDCA,Washington DC,America/New_York,2022-10-04,2022-10-03,2022-10-03 18:52:00+00:00,14,276,277,53.0,56.0,57.0,4.0,1.0,,,44.0,15.0,-0.1736481776669304,0.984807753012208,3,62.0,62.666666666666664,69.0,5.0,12.0,54.0,0
KDCA,Washington DC,America/New_York,2022-10-04,2022-10-03,2022-10-03 18:52:00+00:00,14,276,277,53.0,56.0,58.0,5.0,2.0,,,44.0,15.0,-0.1736481776669304,0.984807753012208,3,62.0,62.666666666666664,69.0,4.0,11.0,54.0,0
KDCA,Washington DC,America/New_York,2022-10-05,2022-10-04,2022-10-04 18:52:00+00:00,14,277,278,54.0,54.0,64.0,10.0,10.0,,,47.0,14.0,-0.3420201433256686,0.9396926207859084,3,56.0,60.666666666666664,65.71428571428571,-8.0,1.7142857142857082,68.0,1
KDCA,Washington DC,America/New_York,2022-10-05,2022-10-04,2022-10-04 18:52:00+00:00,14,277,278,54.0,54.0,65.0,11.0,11.0,,,47.0,14.0,-0.3420201433256686,0.9396926207859084,3,56.0,60.666666666666664,65.71428571428571,-9.0,0.7142857142857082,68.0,1
KDCA,Washington DC,America/New_York,2022-10-05,2022-10-04,2022-10-04 18:52:00+00:00,14,277,278,54.0,54.0,66.0,12.0,12.0,,,47.0,14.0,-0.3420201433256686,0.9396926207859084,3,56.0,60.666666666666664,65.71428571428571,-10.0,-0.2857142857142918,68.0,1
KDCA,Washington DC,America/New_York,2022-10-05,2022-10-04,2022-10-04 18:52:00+00:00,14,277,278,54.0,54.0,67.0,13.0,13.0,,,47.0,14.0,-0.3420201433256686,0.9396926207859084,3,56.0,60.666666666666664,65.71428571428571,-11.0,-1.2857142857142918,68.0,1
KDCA,Washington DC,America/New_York,2022-10-05,2022-10-04,2022-10-04 18:52:00+00:00,14,277,278,54.0,54.0,68.0,14.0,14.0,,,47.0,14.0,-0.3420201433256686,0.9396926207859084,3,56.0,60.666666666666664,65.71428571428571,-12.0,-2.285714285714292,68.0,1
KDCA,Washington DC,America/New_York,2022-10-05,2022-10-04,2022-10-04 18:52:00+00:00,14,277,278,54.0,54.0,69.0,15.0,15.0,,,47.0,14.0,-0.3420201433256686,0.9396926207859084,3,56.0,60.666666666666664,65.71428571428571,-13.0,-3.285714285714292,68.0,0
KDCA,Washington DC,America/New_York,2022-10-05,2022-10-04,2022-10-04 18:52:00+00:00,14,277,278,54.0,54.0,70.0,16.0,16.0,,,47.0,14.0,-0.3420201433256686,0.9396926207859084,3,56.0,60.666666666666664,65.71428571428571,-14.0,-4.285714285714292,68.0,0
KDCA,Washington DC,America/New_York,2022-10-05,2022-10-04,2022-10-04 18:52:00+00:00,14,277,278,54.0,54.0,71.0,17.0,17.0,,,47.0,14.0,-0.3420201433256686,0.9396926207859084,3,56.0,60.666666666666664,65.71428571428571,-15.0,-5.285714285714292,68.0,0
KDCA,Washington DC,America/New_York,2022-10-05,2022-10-04,2022-10-04 18:52:00+00:00,14,277,278,54.0,54.0,72.0,18.0,18.0,,,47.0,14.0,-0.3420201433256686,0.9396926207859084,3,56.0,60.666666666666664,65.71428571428571,-16.0,-6.285714285714292,68.0,0
KDCA,Washington DC,America/New_York,2022-10-06,2022-10-05,2022-10-05 18:59:00+00:00,14,278,279,64.0,66.0,74.0,10.0,8.0,2.0,,56.0,12.0,-0.5000000000000004,0.8660254037844384,3,54.0,57.333333333333336,62.857142857142854,-20.0,-11.142857142857146,78.0,1
KDCA,Washington DC,America/New_York,2022-10-06,2022-10-05,2022-10-05 18:59:00+00:00,14,278,279,64.0,66.0,75.0,11.0,9.0,2.0,,56.0,12.0,-0.5000000000000004,0.8660254037844384,3,54.0,57.333333333333336,62.857142857142854,-21.0,-12.142857142857146,78.0,1
KDCA,Washington DC,America/New_York,2022-10-06,2022-10-05,2022-10-05 18:59:00+00:00,14,278,279,64.0,66.0,76.0,12.0,10.0,2.0,,56.0,12.0,-0.5000000000000004,0.8660254037844384,3,54.0,57.333333333333336,62.857142857142854,-22.0,-13.142857142857146,78.0,1
KDCA,Washington DC,America/New_York,2022-10-06,2022-10-05,2022-10-05 18:59:00+00:00,14,278,279,64.0,66.0,77.0,13.0,11.0,2.0,,56.0,12.0,-0.5000000000000004,0.8660254037844384,3,54.0,57.333333333333336,62.857142857142854,-23.0,-14.142857142857146,78.0,1
KDCA,Washington DC,America/New_York,2022-10-06,2022-10-05,2022-10-05 18:59:00+00:00,14,278,279,64.0,66.0,78.0,14.0,12.0,2.0,,56.0,12.0,-0.5000000000000004,0.8660254037844384,3,54.0,57.333333333333336,62.857142857142854,-24.0,-15.142857142857146,78.0,1
KDCA,Washington DC,America/New_York,2022-10-06,2022-10-05,2022-10-05 18:59:00+00:00,14,278,279,64.0,66.0,79.0,15.0,13.0,2.0,,56.0,12.0,-0.5000000000000004,0.8660254037844384,3,54.0,57.333333333333336,62.857142857142854,-25.0,-16.142857142857146,78.0,0
KDCA,Washington DC,America/New_York,2022-10-06,2022-10-05,2022-10-05 18:59:00+00:00,14,278,279,64.0,66.0,80.0,16.0,14.0,2.0,,56.0,12.0,-0.5000000000000004,0.8660254037844384,3,54.0,57.333333333333336,62.857142857142854,-26.0,-17.142857142857146,78.0,0
KDCA,Washington DC,America/New_York,2022-10-06,2022-10-05,2022-10-05 18:59:00+00:00,14,278,279,64.0,66.0,81.0,17.0,15.0,2.0,,56.0,12.0,-0.5000000000000004,0.8660254037844384,3,54.0,57.333333333333336,62.857142857142854,-27.0,-18.142857142857146,78.0,0
KDCA,Washington DC,America/New_York,2022-10-06,2022-10-05,2022-10-05 18:59:00+00:00,14,278,279,64.0,66.0,82.0,18.0,16.0,2.0,,56.0,12.0,-0.5000000000000004,0.8660254037844384,3,54.0,57.333333333333336,62.857142857142854,-28.0,-19.142857142857146,78.0,0
KDCA,Washington DC,America/New_York,2022-10-07,2022-10-06,2022-10-06 18:52:00+00:00,14,279,280,78.0,78.0,77.0,-1.0,-1.0,,,54.0,8.0,0.1736481776669303,0.984807753012208,1,68.0,59.333333333333336,62.42857142857143,-9.0,-14.57142857142857,81.0,1
KDCA,Washington DC,America/New_York,2022-10-07,2022-10-06,2022-10-06 18:52:00+00:00,14,279,280,78.0,78.0,78.0,0.0,0.0,,,54.0,8.0,0.1736481776669303,0.984807753012208,1,68.0,59.333333333333336,62.42857142857143,-10.0,-15.57142857142857,81.0,1
KDCA,Washington DC,America/New_York,2022-10-07,2022-10-06,2022-10-06 18:52:00+00:00,14,279,280,78.0,78.0,79.0,1.0,1.0,,,54.0,8.0,0.1736481776669303,0.984807753012208,1,68.0,59.333333333333336,62.42857142857143,-11.0,-16.57142857142857,81.0,1
KDCA,Washington DC,America/New_York,2022-10-07,2022-10-06,2022-10-06 18:52:00+00:00,14,279,280,78.0,78.0,80.0,2.0,2.0,,,54.0,8.0,0.1736481776669303,0.984807753012208,1,68.0,59.333333333333336,62.42857142857143,-12.0,-17.57142857142857,81.0,1
KDCA,Washington DC,America/New_York,2022-10-07,2022-10-06,2022-10-06 18:52:00+00:00,14,279,280,78.0,78.0,81.0,3.0,3.0,,,54.0,8.0,0.1736481776669303,0.984807753012208,1,68.0,59.333333333333336,62.42857142857143,-13.0,-18.57142857142857,81.0,1
KDCA,Washington DC,America/New_York,2022-10-07,2022-10-06,2022-10-06 18:52:00+00:00,14,279,280,78.0,78.0,82.0,4.0,4.0,,,54.0,8.0,0.1736481776669303,0.984807753012208,1,68.0,59.333333333333336,62.42857142857143,-14.0,-19.57142857142857,81.0,0
KDCA,Washington DC,America/New_York,2022-10-07,2022-10-06,2022-10-06 18:52:00+00:00,14,279,280,78.0,78.0,83.0,5.0,5.0,,,54.0,8.0,0.1736481776669303,0.984807753012208,1,68.0,59.333333333333336,62.42857142857143,-15.0,-20.57142857142857,81.0,0
KDCA,Washington DC,America/New_York,2022-10-07,2022-10-06,2022-10-06 18:52:00+00:00,14,279,280,78.0,78.0,84.0,6.0,6.0,,,54.0,8.0,0.1736481776669303,0.984807753012208,1,68.0,59.333333333333336,62.42857142857143,-16.0,-21.57142857142857,81.0,0
KDCA,Washington DC,America/New_York,2022-10-07,2022-10-06,2022-10-06 18:52:00+00:00,14,279,280,78.0,78.0,85.0,7.0,7.0,,,54.0,8.0,0.1736481776669303,0.984807753012208,1,68.0,59.333333333333336,62.42857142857143,-17.0,-22.57142857142857,81.0,0
KDCA,Washington DC,America/New_York,2022-10-08,2022-10-07,2022-10-07 18:52:00+00:00,14,280,281,80.0,80.0,56.0,-24.0,-24.0,,,47.0,6.0,-0.5000000000000001,-0.8660254037844386,1,78.0,66.66666666666667,63.42857142857143,22.0,7.428571428571431,60.0,1
KDCA,Washington DC,America/New_York,2022-10-08,2022-10-07,2022-10-07 18:52:00+00:00,14,280,281,80.0,80.0,57.0,-23.0,-23.0,,,47.0,6.0,-0.5000000000000001,-0.8660254037844386,1,78.0,66.66666666666667,63.42857142857143,21.0,6.428571428571431,60.0,1
KDCA,Washington DC,America/New_York,2022-10-08,2022-10-07,2022-10-07 18:52:00+00:00,14,280,281,80.0,80.0,58.0,-22.0,-22.0,,,47.0,6.0,-0.5000000000000001,-0.8660254037844386,1,78.0,66.66666666666667,63.42857142857143,20.0,5.428571428571431,60.0,1
KDCA,Washington DC,America/New_York,2022-10-08,2022-10-07,2022-10-07 18:52:00+00:00,14,280,281,80.0,80.0,59.0,-21.0,-21.0,,,47.0,6.0,-0.5000000000000001,-0.8660254037844386,1,78.0,66.66666666666667,63.42857142857143,19.0,4.428571428571431,60.0,1
