station,city,timezone,local_date,snapshot_time_local,hour_local,day_of_year,current_temp,max_temp_so_far,threshold,threshold_minus_current_temp,threshold_minus_max_so_far,temp_change_1h,temp_change_3h,dewpoint,wind_speed,wind_dir_sin,wind_dir_cos,cloud_cover_code,final_high_tmpf,target,hrrr_cycle_utc,hrrr_current_temp,hrrr_remaining_max,hrrr_remaining_max_minus_threshold,hrrr_current_temp_minus_current_temp
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 11:51:00-05:00,11,12,40.0,40.0,46.0,6.0,6.0,,,20.0,8.0,-0.7660444431189781,0.6427876096865393,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 12:51:00-05:00,12,12,41.0,41.0,38.0,-3.0,-3.0,,,20.0,7.0,-0.8660254037844386,0.5000000000000001,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 12:51:00-05:00,12,12,41.0,41.0,39.0,-2.0,-2.0,,,20.0,7.0,-0.8660254037844386,0.5000000000000001,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 12:51:00-05:00,12,12,41.0,41.0,40.0,-1.0,-1.0,,,20.0,7.0,-0.8660254037844386,0.5000000000000001,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 12:51:00-05:00,12,12,41.0,41.0,41.0,0.0,0.0,,,20.0,7.0,-0.8660254037844386,0.5000000000000001,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 12:51:00-05:00,12,12,41.0,41.0,42.0,1.0,1.0,,,20.0,7.0,-0.8660254037844386,0.5000000000000001,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 12:51:00-05:00,12,12,41.0,41.0,43.0,2.0,2.0,,,20.0,7.0,-0.8660254037844386,0.5000000000000001,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 12:51:00-05:00,12,12,41.0,41.0,44.0,3.0,3.0,,,20.0,7.0,-0.8660254037844386,0.5000000000000001,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 12:51:00-05:00,12,12,41.0,41.0,45.0,4.0,4.0,,,20.0,7.0,-0.8660254037844386,0.5000000000000001,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 12:51:00-05:00,12,12,41.0,41.0,46.0,5.0,5.0,,,20.0,7.0,-0.8660254037844386,0.5000000000000001,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 13:51:00-05:00,13,12,42.0,42.0,38.0,-4.0,-4.0,,,21.0,8.0,-0.6427876096865396,0.7660444431189778,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 13:51:00-05:00,13,12,42.0,42.0,39.0,-3.0,-3.0,,,21.0,8.0,-0.6427876096865396,0.7660444431189778,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 13:51:00-05:00,13,12,42.0,42.0,40.0,-2.0,-2.0,,,21.0,8.0,-0.6427876096865396,0.7660444431189778,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 13:51:00-05:00,13,12,42.0,42.0,41.0,-1.0,-1.0,,,21.0,8.0,-0.6427876096865396,0.7660444431189778,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 13:51:00-05:00,13,12,42.0,42.0,42.0,0.0,0.0,,,21.0,8.0,-0.6427876096865396,0.7660444431189778,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 13:51:00-05:00,13,12,42.0,42.0,43.0,1.0,1.0,,,21.0,8.0,-0.6427876096865396,0.7660444431189778,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 13:51:00-05:00,13,12,42.0,42.0,44.0,2.0,2.0,,,21.0,8.0,-0.6427876096865396,0.7660444431189778,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 13:51:00-05:00,13,12,42.0,42.0,45.0,3.0,3.0,,,21.0,8.0,-0.6427876096865396,0.7660444431189778,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 13:51:00-05:00,13,12,42.0,42.0,46.0,4.0,4.0,,,21.0,8.0,-0.6427876096865396,0.7660444431189778,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 14:51:00-05:00,14,12,41.0,42.0,38.0,-3.0,-4.0,,,20.0,9.0,-0.9396926207859084,0.342020143325669,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 14:51:00-05:00,14,12,41.0,42.0,39.0,-2.0,-3.0,,,20.0,9.0,-0.9396926207859084,0.342020143325669,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 14:51:00-05:00,14,12,41.0,42.0,40.0,-1.0,-2.0,,,20.0,9.0,-0.9396926207859084,0.342020143325669,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 14:51:00-05:00,14,12,41.0,42.0,41.0,0.0,-1.0,,,20.0,9.0,-0.9396926207859084,0.342020143325669,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 14:51:00-05:00,14,12,41.0,42.0,42.0,1.0,0.0,,,20.0,9.0,-0.9396926207859084,0.342020143325669,1,42.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 14:51:00-05:00,14,12,41.0,42.0,43.0,2.0,1.0,,,20.0,9.0,-0.9396926207859084,0.342020143325669,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 14:51:00-05:00,14,12,41.0,42.0,44.0,3.0,2.0,,,20.0,9.0,-0.9396926207859084,0.342020143325669,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 14:51:00-05:00,14,12,41.0,42.0,45.0,4.0,3.0,,,20.0,9.0,-0.9396926207859084,0.342020143325669,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-12,2025-01-12 14:51:00-05:00,14,12,41.0,42.0,46.0,5.0,4.0,,,20.0,9.0,-0.9396926207859084,0.342020143325669,1,42.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 09:51:00-05:00,9,13,37.0,39.0,39.0,2.0,0.0,1.0,,19.0,8.0,-0.6427876096865393,-0.766044443118978,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 09:51:00-05:00,9,13,37.0,39.0,40.0,3.0,1.0,1.0,,19.0,8.0,-0.6427876096865393,-0.766044443118978,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 09:51:00-05:00,9,13,37.0,39.0,41.0,4.0,2.0,1.0,,19.0,8.0,-0.6427876096865393,-0.766044443118978,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 09:51:00-05:00,9,13,37.0,39.0,42.0,5.0,3.0,1.0,,19.0,8.0,-0.6427876096865393,-0.766044443118978,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 09:51:00-05:00,9,13,37.0,39.0,43.0,6.0,4.0,1.0,,19.0,8.0,-0.6427876096865393,-0.766044443118978,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 09:51:00-05:00,9,13,37.0,39.0,44.0,7.0,5.0,1.0,,19.0,8.0,-0.6427876096865393,-0.766044443118978,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 09:51:00-05:00,9,13,37.0,39.0,45.0,8.0,6.0,1.0,,19.0,8.0,-0.6427876096865393,-0.766044443118978,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 09:51:00-05:00,9,13,37.0,39.0,46.0,9.0,7.0,1.0,,19.0,8.0,-0.6427876096865393,-0.766044443118978,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 09:51:00-05:00,9,13,37.0,39.0,47.0,10.0,8.0,1.0,,19.0,8.0,-0.6427876096865393,-0.766044443118978,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 10:51:00-05:00,10,13,40.0,40.0,39.0,-1.0,-1.0,3.0,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 10:51:00-05:00,10,13,40.0,40.0,40.0,0.0,0.0,3.0,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 10:51:00-05:00,10,13,40.0,40.0,41.0,1.0,1.0,3.0,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 10:51:00-05:00,10,13,40.0,40.0,42.0,2.0,2.0,3.0,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 10:51:00-05:00,10,13,40.0,40.0,43.0,3.0,3.0,3.0,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 10:51:00-05:00,10,13,40.0,40.0,44.0,4.0,4.0,3.0,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 10:51:00-05:00,10,13,40.0,40.0,45.0,5.0,5.0,3.0,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 10:51:00-05:00,10,13,40.0,40.0,46.0,6.0,6.0,3.0,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 10:51:00-05:00,10,13,40.0,40.0,47.0,7.0,7.0,3.0,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 11:51:00-05:00,11,13,40.0,40.0,39.0,-1.0,-1.0,,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 11:51:00-05:00,11,13,40.0,40.0,40.0,0.0,0.0,,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 11:51:00-05:00,11,13,40.0,40.0,41.0,1.0,1.0,,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 11:51:00-05:00,11,13,40.0,40.0,42.0,2.0,2.0,,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 11:51:00-05:00,11,13,40.0,40.0,43.0,3.0,3.0,,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 11:51:00-05:00,11,13,40.0,40.0,44.0,4.0,4.0,,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 11:51:00-05:00,11,13,40.0,40.0,45.0,5.0,5.0,,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 11:51:00-05:00,11,13,40.0,40.0,46.0,6.0,6.0,,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 11:51:00-05:00,11,13,40.0,40.0,47.0,7.0,7.0,,,19.0,9.0,-0.7660444431189779,-0.6427876096865395,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 12:51:00-05:00,12,13,42.0,42.0,39.0,-3.0,-3.0,,,20.0,5.0,-0.9396926207859084,-0.3420201433256685,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 12:51:00-05:00,12,13,42.0,42.0,40.0,-2.0,-2.0,,,20.0,5.0,-0.9396926207859084,-0.3420201433256685,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 12:51:00-05:00,12,13,42.0,42.0,41.0,-1.0,-1.0,,,20.0,5.0,-0.9396926207859084,-0.3420201433256685,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 12:51:00-05:00,12,13,42.0,42.0,42.0,0.0,0.0,,,20.0,5.0,-0.9396926207859084,-0.3420201433256685,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 12:51:00-05:00,12,13,42.0,42.0,43.0,1.0,1.0,,,20.0,5.0,-0.9396926207859084,-0.3420201433256685,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 12:51:00-05:00,12,13,42.0,42.0,44.0,2.0,2.0,,,20.0,5.0,-0.9396926207859084,-0.3420201433256685,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 12:51:00-05:00,12,13,42.0,42.0,45.0,3.0,3.0,,,20.0,5.0,-0.9396926207859084,-0.3420201433256685,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 12:51:00-05:00,12,13,42.0,42.0,46.0,4.0,4.0,,,20.0,5.0,-0.9396926207859084,-0.3420201433256685,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 12:51:00-05:00,12,13,42.0,42.0,47.0,5.0,5.0,,,20.0,5.0,-0.9396926207859084,-0.3420201433256685,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 13:51:00-05:00,13,13,41.0,42.0,39.0,-2.0,-3.0,,,20.0,10.0,-0.5000000000000001,-0.8660254037844386,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 13:51:00-05:00,13,13,41.0,42.0,40.0,-1.0,-2.0,,,20.0,10.0,-0.5000000000000001,-0.8660254037844386,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 13:51:00-05:00,13,13,41.0,42.0,41.0,0.0,-1.0,,,20.0,10.0,-0.5000000000000001,-0.8660254037844386,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 13:51:00-05:00,13,13,41.0,42.0,42.0,1.0,0.0,,,20.0,10.0,-0.5000000000000001,-0.8660254037844386,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 13:51:00-05:00,13,13,41.0,42.0,43.0,2.0,1.0,,,20.0,10.0,-0.5000000000000001,-0.8660254037844386,3,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 13:51:00-05:00,13,13,41.0,42.0,44.0,3.0,2.0,,,20.0,10.0,-0.5000000000000001,-0.8660254037844386,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 13:51:00-05:00,13,13,41.0,42.0,45.0,4.0,3.0,,,20.0,10.0,-0.5000000000000001,-0.8660254037844386,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 13:51:00-05:00,13,13,41.0,42.0,46.0,5.0,4.0,,,20.0,10.0,-0.5000000000000001,-0.8660254037844386,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 13:51:00-05:00,13,13,41.0,42.0,47.0,6.0,5.0,,,20.0,10.0,-0.5000000000000001,-0.8660254037844386,3,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 14:51:00-05:00,14,13,43.0,43.0,39.0,-4.0,-4.0,,,20.0,12.0,-0.984807753012208,-0.1736481776669303,1,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 14:51:00-05:00,14,13,43.0,43.0,40.0,-3.0,-3.0,,,20.0,12.0,-0.984807753012208,-0.1736481776669303,1,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 14:51:00-05:00,14,13,43.0,43.0,41.0,-2.0,-2.0,,,20.0,12.0,-0.984807753012208,-0.1736481776669303,1,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 14:51:00-05:00,14,13,43.0,43.0,42.0,-1.0,-1.0,,,20.0,12.0,-0.984807753012208,-0.1736481776669303,1,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 14:51:00-05:00,14,13,43.0,43.0,43.0,0.0,0.0,,,20.0,12.0,-0.984807753012208,-0.1736481776669303,1,43.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 14:51:00-05:00,14,13,43.0,43.0,44.0,1.0,1.0,,,20.0,12.0,-0.984807753012208,-0.1736481776669303,1,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 14:51:00-05:00,14,13,43.0,43.0,45.0,2.0,2.0,,,20.0,12.0,-0.984807753012208,-0.1736481776669303,1,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 14:51:00-05:00,14,13,43.0,43.0,46.0,3.0,3.0,,,20.0,12.0,-0.984807753012208,-0.1736481776669303,1,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-13,2025-01-13 14:51:00-05:00,14,13,43.0,43.0,47.0,4.0,4.0,,,20.0,12.0,-0.984807753012208,-0.1736481776669303,1,43.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 09:51:00-05:00,9,14,30.0,34.0,30.0,0.0,-4.0,,,8.0,15.0,-0.9396926207859084,0.342020143325669,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 09:51:00-05:00,9,14,30.0,34.0,31.0,1.0,-3.0,,,8.0,15.0,-0.9396926207859084,0.342020143325669,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 09:51:00-05:00,9,14,30.0,34.0,32.0,2.0,-2.0,,,8.0,15.0,-0.9396926207859084,0.342020143325669,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 09:51:00-05:00,9,14,30.0,34.0,33.0,3.0,-1.0,,,8.0,15.0,-0.9396926207859084,0.342020143325669,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 09:51:00-05:00,9,14,30.0,34.0,34.0,4.0,0.0,,,8.0,15.0,-0.9396926207859084,0.342020143325669,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 09:51:00-05:00,9,14,30.0,34.0,35.0,5.0,1.0,,,8.0,15.0,-0.9396926207859084,0.342020143325669,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 09:51:00-05:00,9,14,30.0,34.0,36.0,6.0,2.0,,,8.0,15.0,-0.9396926207859084,0.342020143325669,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 09:51:00-05:00,9,14,30.0,34.0,37.0,7.0,3.0,,,8.0,15.0,-0.9396926207859084,0.342020143325669,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 09:51:00-05:00,9,14,30.0,34.0,38.0,8.0,4.0,,,8.0,15.0,-0.9396926207859084,0.342020143325669,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 10:51:00-05:00,10,14,30.0,34.0,30.0,0.0,-4.0,,,6.0,16.0,-0.9396926207859084,0.342020143325669,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 10:51:00-05:00,10,14,30.0,34.0,31.0,1.0,-3.0,,,6.0,16.0,-0.9396926207859084,0.342020143325669,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 10:51:00-05:00,10,14,30.0,34.0,32.0,2.0,-2.0,,,6.0,16.0,-0.9396926207859084,0.342020143325669,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 10:51:00-05:00,10,14,30.0,34.0,33.0,3.0,-1.0,,,6.0,16.0,-0.9396926207859084,0.342020143325669,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 10:51:00-05:00,10,14,30.0,34.0,34.0,4.0,0.0,,,6.0,16.0,-0.9396926207859084,0.342020143325669,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 10:51:00-05:00,10,14,30.0,34.0,35.0,5.0,1.0,,,6.0,16.0,-0.9396926207859084,0.342020143325669,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 10:51:00-05:00,10,14,30.0,34.0,36.0,6.0,2.0,,,6.0,16.0,-0.9396926207859084,0.342020143325669,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 10:51:00-05:00,10,14,30.0,34.0,37.0,7.0,3.0,,,6.0,16.0,-0.9396926207859084,0.342020143325669,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 10:51:00-05:00,10,14,30.0,34.0,38.0,8.0,4.0,,,6.0,16.0,-0.9396926207859084,0.342020143325669,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 11:51:00-05:00,11,14,31.0,34.0,30.0,-1.0,-4.0,,,7.0,18.0,-0.8660254037844386,0.5000000000000001,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 11:51:00-05:00,11,14,31.0,34.0,31.0,0.0,-3.0,,,7.0,18.0,-0.8660254037844386,0.5000000000000001,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 11:51:00-05:00,11,14,31.0,34.0,32.0,1.0,-2.0,,,7.0,18.0,-0.8660254037844386,0.5000000000000001,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 11:51:00-05:00,11,14,31.0,34.0,33.0,2.0,-1.0,,,7.0,18.0,-0.8660254037844386,0.5000000000000001,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 11:51:00-05:00,11,14,31.0,34.0,34.0,3.0,0.0,,,7.0,18.0,-0.8660254037844386,0.5000000000000001,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 11:51:00-05:00,11,14,31.0,34.0,35.0,4.0,1.0,,,7.0,18.0,-0.8660254037844386,0.5000000000000001,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 11:51:00-05:00,11,14,31.0,34.0,36.0,5.0,2.0,,,7.0,18.0,-0.8660254037844386,0.5000000000000001,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 11:51:00-05:00,11,14,31.0,34.0,37.0,6.0,3.0,,,7.0,18.0,-0.8660254037844386,0.5000000000000001,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 11:51:00-05:00,11,14,31.0,34.0,38.0,7.0,4.0,,,7.0,18.0,-0.8660254037844386,0.5000000000000001,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 12:51:00-05:00,12,14,32.0,34.0,30.0,-2.0,-4.0,,,8.0,16.0,-0.6427876096865396,0.7660444431189778,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 12:51:00-05:00,12,14,32.0,34.0,31.0,-1.0,-3.0,,,8.0,16.0,-0.6427876096865396,0.7660444431189778,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 12:51:00-05:00,12,14,32.0,34.0,32.0,0.0,-2.0,,,8.0,16.0,-0.6427876096865396,0.7660444431189778,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 12:51:00-05:00,12,14,32.0,34.0,33.0,1.0,-1.0,,,8.0,16.0,-0.6427876096865396,0.7660444431189778,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 12:51:00-05:00,12,14,32.0,34.0,34.0,2.0,0.0,,,8.0,16.0,-0.6427876096865396,0.7660444431189778,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 12:51:00-05:00,12,14,32.0,34.0,35.0,3.0,1.0,,,8.0,16.0,-0.6427876096865396,0.7660444431189778,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 12:51:00-05:00,12,14,32.0,34.0,36.0,4.0,2.0,,,8.0,16.0,-0.6427876096865396,0.7660444431189778,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 12:51:00-05:00,12,14,32.0,34.0,37.0,5.0,3.0,,,8.0,16.0,-0.6427876096865396,0.7660444431189778,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 12:51:00-05:00,12,14,32.0,34.0,38.0,6.0,4.0,,,8.0,16.0,-0.6427876096865396,0.7660444431189778,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 13:51:00-05:00,13,14,33.0,34.0,30.0,-3.0,-4.0,,,7.0,15.0,-0.8660254037844386,0.5000000000000001,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 13:51:00-05:00,13,14,33.0,34.0,31.0,-2.0,-3.0,,,7.0,15.0,-0.8660254037844386,0.5000000000000001,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 13:51:00-05:00,13,14,33.0,34.0,32.0,-1.0,-2.0,,,7.0,15.0,-0.8660254037844386,0.5000000000000001,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 13:51:00-05:00,13,14,33.0,34.0,33.0,0.0,-1.0,,,7.0,15.0,-0.8660254037844386,0.5000000000000001,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 13:51:00-05:00,13,14,33.0,34.0,34.0,1.0,0.0,,,7.0,15.0,-0.8660254037844386,0.5000000000000001,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 13:51:00-05:00,13,14,33.0,34.0,35.0,2.0,1.0,,,7.0,15.0,-0.8660254037844386,0.5000000000000001,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 13:51:00-05:00,13,14,33.0,34.0,36.0,3.0,2.0,,,7.0,15.0,-0.8660254037844386,0.5000000000000001,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 13:51:00-05:00,13,14,33.0,34.0,37.0,4.0,3.0,,,7.0,15.0,-0.8660254037844386,0.5000000000000001,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 13:51:00-05:00,13,14,33.0,34.0,38.0,5.0,4.0,,,7.0,15.0,-0.8660254037844386,0.5000000000000001,1,34.0,0,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 14:51:00-05:00,14,14,33.0,34.0,30.0,-3.0,-4.0,,,7.0,16.0,-0.7660444431189781,0.6427876096865393,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 14:51:00-05:00,14,14,33.0,34.0,31.0,-2.0,-3.0,,,7.0,16.0,-0.7660444431189781,0.6427876096865393,1,34.0,1,,,,,
KLGA,New York City,America/New_York,2025-01-14,2025-01-14 14:51:00-05:00,14,14,33.0,34.0,32.0,-1.0,-2.0,,,7.0,16.0,-0.7660444431189781,0.6427876096865393,1,34.0,1,,,,,
